SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,TotalCount,MeanDensity_sqm,StandardDeviation,StandardError,QuadratsSampled,AreaSurveyed_sqm,MeanDepth,IslandDate,Island_Mean_Density,IslandSD,IslandSE,IslandQuads,IslandAreaSurveyed,IslandTotalCount,SurveyType
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1991,1991-07-23,31,0.0431,0.0429,0.0124,12,720,43.27,1991-07-22,0.0215,0.0369,0.0075,24,1440,31,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1991,1991-07-23,83,0.1153,0.1074,0.031,12,720,43.27,1991-07-22,0.0576,0.0948,0.0193,24,1440,83,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1991,1991-07-23,1,0.0014,0.0048,0.0014,12,720,43.27,1991-07-22,0.0021,0.0056,0.0011,24,1440,3,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0.0042,0.0089,0.0018,24,1440,6,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1991,1991-07-23,35,0.0486,0.0579,0.0167,12,720,43.27,1991-07-22,0.0639,0.0531,0.0108,24,1440,92,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1991,1991-07-23,0,0,0,0,12,720,43.27,1991-07-22,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1992,1992-09-16,71,0.0986,0.0597,0.0172,12,720,43.27,1992-08-15,0.0528,0.0629,0.0128,24,1440,76,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1992,1992-09-16,186,0.2583,0.1211,0.035,12,720,43.27,1992-08-15,0.1396,0.1491,0.0304,24,1440,201,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1992,1992-09-16,1,0.0014,0.0048,0.0014,12,720,43.27,1992-08-15,7e-4,0.0034,7e-4,24,1440,1,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1992,1992-09-16,23,0.0319,0.0423,0.0122,12,720,43.27,1992-08-15,0.016,0.0335,0.0068,24,1440,23,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1992,1992-09-16,178,0.2472,0.2172,0.0627,12,720,43.27,1992-08-15,0.1236,0.1962,0.0401,24,1440,178,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1992,1992-09-16,9,0.0125,0.0203,0.0058,12,720,43.27,1992-08-15,0.0153,0.0269,0.0055,24,1440,22,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0.0326,0.0493,0.0101,24,1440,47,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1992,1992-09-16,5,0.0069,0.0132,0.0038,12,720,43.27,1992-08-15,0.0257,0.0299,0.0061,24,1440,37,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1992,1992-09-16,0,0,0,0,12,720,43.27,1992-08-15,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1993,1993-07-14,90,0.125,0.0944,0.0273,12,720,43.27,1993-07-13,0.0792,0.0868,0.0177,24,1440,114,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1993,1993-07-14,119,0.1653,0.1228,0.0354,12,720,43.27,1993-07-13,0.0882,0.1164,0.0238,24,1440,127,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1993,1993-07-14,5,0.0069,0.0111,0.0032,12,720,43.27,1993-07-13,0.0035,0.0085,0.0017,24,1440,5,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1993,1993-07-14,3,0.0042,0.0075,0.0022,12,720,43.27,1993-07-13,0.0028,0.0063,0.0013,24,1440,4,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1993,1993-07-14,262,0.3639,0.138,0.0398,12,720,43.27,1993-07-13,0.1847,0.2066,0.0422,24,1440,266,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1993,1993-07-14,10,0.0139,0.0255,0.0073,12,720,43.27,1993-07-13,0.0083,0.019,0.0039,24,1440,12,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0.0069,0.0138,0.0028,24,1440,10,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1993,1993-07-14,9,0.0125,0.0176,0.0051,12,720,43.27,1993-07-13,0.0215,0.0284,0.0058,24,1440,31,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1993,1993-07-14,0,0,0,0,12,720,43.27,1993-07-13,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1994,1994-07-12,78,0.1083,0.0764,0.022,12,720,43.27,1994-07-12,0.0854,0.0773,0.0158,24,1440,123,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1994,1994-07-12,193,0.2681,0.2454,0.0708,12,720,43.27,1994-07-12,0.1521,0.2119,0.0433,24,1440,219,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1994,1994-07-12,3,0.0042,0.0075,0.0022,12,720,43.27,1994-07-12,0.0021,0.0056,0.0011,24,1440,3,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1994,1994-07-12,319,0.4431,0.1672,0.0483,12,720,43.27,1994-07-12,0.2229,0.2529,0.0516,24,1440,321,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1994,1994-07-12,0,0,0,0,12,720,43.27,1994-07-12,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1994,1994-07-12,20,0.0278,0.0343,0.0099,12,720,43.27,1994-07-12,0.0257,0.0344,0.007,24,1440,37,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1994,1994-07-12,7,0.0097,0.0166,0.0048,12,720,43.27,1994-07-12,0.0167,0.017,0.0035,24,1440,24,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1994,1994-07-12,6,0.0083,0.0112,0.0032,12,720,43.27,1994-07-12,0.0368,0.0428,0.0087,24,1440,53,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1994,1994-07-12,3,0.0042,0.0144,0.0042,12,720,43.27,1994-07-12,0.0028,0.0106,0.0022,24,1440,4,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1995,1995-08-21,52,0.0722,0.044,0.0127,12,720,43.27,1995-08-21,0.0604,0.0445,0.0091,24,1440,87,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1995,1995-08-21,0,0,0,0,12,720,43.27,1995-08-21,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1995,1995-08-21,129,0.1792,0.1578,0.0456,12,720,43.27,1995-08-21,0.0965,0.1385,0.0283,24,1440,139,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1995,1995-08-21,2,0.0028,0.0065,0.0019,12,720,43.27,1995-08-21,0.0014,0.0047,0.001,24,1440,2,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1995,1995-08-21,0,0,0,0,12,720,43.27,1995-08-21,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1995,1995-08-21,0,0,0,0,12,720,43.27,1995-08-21,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1995,1995-08-21,0,0,0,0,12,720,43.27,1995-08-21,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1995,1995-08-21,16,0.0222,0.0416,0.012,12,720,43.27,1995-08-21,0.0111,0.031,0.0063,24,1440,16,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1995,1995-08-21,0,0,0,0,12,720,43.27,1995-08-21,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1995,1995-08-21,0,0,0,0,12,720,43.27,1995-08-21,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1995,1995-08-21,169,0.2347,0.076,0.0219,12,720,43.27,1995-08-21,0.1201,0.1285,0.0262,24,1440,173,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1995,1995-08-21,0,0,0,0,12,720,43.27,1995-08-21,0.0035,0.0098,0.002,24,1440,5,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1995,1995-08-21,15,0.0208,0.019,0.0055,12,720,43.27,1995-08-21,0.034,0.0465,0.0095,24,1440,49,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1995,1995-08-21,1,0.0014,0.0048,0.0014,12,720,43.27,1995-08-21,0.0111,0.0161,0.0033,24,1440,16,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1995,1995-08-21,1,0.0014,0.0048,0.0014,12,720,43.27,1995-08-21,0.0264,0.0361,0.0074,24,1440,38,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1995,1995-08-21,1,0.0014,0.0048,0.0014,12,720,43.27,1995-08-21,7e-4,0.0034,7e-4,24,1440,1,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1996,1996-07-22,92,0.1278,0.09,0.026,12,720,43.27,1996-07-29,0.0736,0.0855,0.0175,24,1440,106,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1996,1996-07-22,245,0.3403,0.1762,0.0509,12,720,43.27,1996-07-29,0.1708,0.2117,0.0432,24,1440,246,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1996,1996-07-22,17,0.0236,0.0575,0.0166,12,720,43.27,1996-07-29,0.0118,0.0416,0.0085,24,1440,17,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1996,1996-07-22,150,0.2083,0.1346,0.0388,12,720,43.27,1996-07-29,0.1042,0.1414,0.0289,24,1440,150,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0.0014,0.0047,0.001,24,1440,2,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1996,1996-07-22,22,0.0306,0.0332,0.0096,12,720,43.27,1996-07-29,0.0167,0.0274,0.0056,24,1440,24,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1996,1996-07-22,8,0.0111,0.0296,0.0085,12,720,43.27,1996-07-29,0.0083,0.0231,0.0047,24,1440,12,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0.0188,0.0232,0.0047,24,1440,27,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1996,1996-07-22,0,0,0,0,12,720,43.27,1996-07-29,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1997,1997-07-07,86,0.1194,0.0619,0.0179,12,720,43.27,1997-07-07,0.0708,0.0667,0.0136,24,1440,102,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1997,1997-07-07,120,0.1667,0.186,0.0537,12,720,43.27,1997-07-07,0.0903,0.1518,0.031,24,1440,130,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1997,1997-07-07,18,0.025,0.0306,0.0088,12,720,43.27,1997-07-07,0.0125,0.0247,0.005,24,1440,18,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1997,1997-07-07,113,0.1569,0.0809,0.0233,12,720,43.27,1997-07-07,0.0799,0.0968,0.0198,24,1440,115,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1997,1997-07-07,2,0.0028,0.0096,0.0028,12,720,43.27,1997-07-07,0.0014,0.0068,0.0014,24,1440,2,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1997,1997-07-07,3,0.0042,0.0104,0.003,12,720,43.27,1997-07-07,0.0049,0.0104,0.0021,24,1440,7,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1997,1997-07-07,0,0,0,0,12,720,43.27,1997-07-07,0.0014,0.0047,0.001,24,1440,2,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1997,1997-07-07,6,0.0083,0.0167,0.0048,12,720,43.27,1997-07-07,0.0292,0.0331,0.0067,24,1440,42,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1997,1997-07-07,2,0.0028,0.0065,0.0019,12,720,43.27,1997-07-07,0.0021,0.0056,0.0011,24,1440,3,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1998,1998-07-06,113,0.1569,0.0988,0.0285,12,720,43.27,1998-07-06,0.0993,0.0927,0.0189,24,1440,143,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1998,1998-07-06,241,0.3347,0.2845,0.0821,12,720,43.27,1998-07-06,0.1792,0.2536,0.0518,24,1440,258,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6007,Muricea fruticosa,Brown Gorgonian,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6008,Muricea californica,California Golden Gorgonian,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,8001,Panulirus interruptus,California Spiny Lobster,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1998,1998-07-06,11,0.0153,0.0207,0.006,12,720,43.27,1998-07-06,0.0083,0.0163,0.0033,24,1440,12,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9003,Haliotis corrugata,Pink Abalone,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9004,Haliotis fulgens,Green Abalone,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1998,1998-07-06,213,0.2958,0.1665,0.0481,12,720,43.27,1998-07-06,0.1507,0.1879,0.0384,24,1440,217,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0.0028,0.0063,0.0013,24,1440,4,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,1998,1998-07-06,11,0.0153,0.0207,0.006,12,720,43.27,1998-07-06,0.0167,0.017,0.0035,24,1440,24,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,9011,Aplysia californica,California Brown Sea Hare,1998,1998-07-06,4,0.0056,0.0109,0.0031,12,720,43.27,1998-07-06,0.0646,0.0948,0.0194,24,1440,93,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1998,1998-07-06,9,0.0125,0.0126,0.0036,12,720,43.27,1998-07-06,0.0201,0.0177,0.0036,24,1440,29,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,11004,Lytechinus anamesus,White Urchin,1998,1998-07-06,0,0,0,0,12,720,43.27,1998-07-06,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1999,1999-06-28,87,0.1208,0.0766,0.0221,12,720,43.27,1999-06-28,0.0819,0.0714,0.0146,24,1440,118,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6001,Stylaster californicus,California Hydrocoral,1999,1999-06-28,0,0,0,0,12,720,43.27,1999-06-28,0,0,0,24,1440,0,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6002,Urticina lofotensis,White Spotted Rose Anemone,1999,1999-06-28,185,0.2569,0.1807,0.0522,12,720,43.27,1999-06-28,0.1333,0.178,0.0363,24,1440,192,Bands
1,SM,San Miguel Island,WL,Wyckoff Ledge,6006,Lophogorgia chilensis,Red Gorgonian,1999,1999-06-28,1,0.0014,0.0048,0.0014,12,720,43.27,1999-06-28,7e-4,0.0034,7e-4,24,1440,1,Bands
