Site_Number,IslandCode,IslandName,SiteCode,SiteName,Year,Date,MeanTemp,MinTemp,MaxTemp,MeanDepth,SST34,Anom
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-04-29,12.765595238095237,10.62,14.33,43.27,28.7,0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-05-06,13.470059523809523,11.85,14.8,43.27,29.1,1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-05-13,12.33636904761905,11.23,13.25,43.27,28.8,0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-05-20,11.664880952380953,10.62,12.47,43.27,28.3,0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-05-27,11.808333333333334,10.77,13.41,43.27,27.9,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-06-03,12.443809523809524,11.38,13.56,43.27,27.1,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-06-10,12.474880952380953,11.38,14.02,43.27,26.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-06-17,13.396190476190476,11.23,14.8,43.27,26.7,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-06-24,12.52904761904762,11.08,13.87,43.27,26.4,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-01,11.434999999999999,9.99,13.25,43.27,26.4,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-08,13.477289156626506,11.38,16.22,43.27,26.2,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-15,14.296190476190478,11.96,16.82,43.27,25.9,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-22,15.591190476190476,13.21,17.93,43.27,25.7,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-07-29,13.601845238095239,11.81,16.82,43.27,25.7,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-08-05,15.098333333333333,12.43,17.46,43.27,25.6,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-08-12,15.31839285714286,12.58,17.77,43.27,25.5,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-08-19,14.879464285714286,13.36,17.93,43.27,25.2,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-08-26,14.795654761904762,13.67,16.5,43.27,25.6,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-09-02,14.985892857142858,13.67,17.61,43.27,25.6,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-09-09,15.148333333333333,12.58,18.26,43.27,25.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-09-16,15.414523809523809,13.05,17.46,43.27,25.7,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-09-23,15.737559523809523,14.28,17.29,43.27,25.5,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-09-30,15.251190476190475,13.21,16.98,43.27,25.1,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-10-07,13.711964285714286,11.96,15.87,43.27,25.3,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-10-14,13.200892857142858,11.65,15.23,43.27,25.4,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-10-21,14.340714285714288,12.12,16.5,43.27,25.3,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-10-28,13.357440476190478,11.81,15.07,43.27,25.5,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-11-04,12.249166666666667,10.57,14.13,43.27,25.2,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-11-11,13.332202380952381,11.49,15.23,43.27,25.2,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-11-18,12.385059523809524,11.03,13.67,43.27,25.2,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-11-25,12.80904761904762,11.19,13.97,43.27,25.1,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-12-02,12.531964285714285,11.19,13.82,43.27,25.1,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-12-09,12.069702380952382,10.72,13.36,43.27,24.8,-1.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-12-16,12.20452380952381,10.72,13.67,43.27,24.7,-1.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-12-23,11.66327380952381,11.03,12.27,43.27,24.6,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1998,1998-12-30,11.466333333333333,10.88,11.81,43.27,24.7,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1998-12-30,11.724791666666667,10.72,12.58,43.27,24.7,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-01-06,12.20875,11.03,13.51,43.27,24.7,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-01-13,12.430178571428572,11.19,13.67,43.27,25,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-01-20,12.038333333333334,10.26,13.05,43.27,25,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-01-27,12.367738095238096,11.19,13.05,43.27,25,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-02-03,11.943511904761905,10.88,12.89,43.27,25.2,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-02-10,11.872380952380952,10.26,12.74,43.27,25.2,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-02-17,11.40422619047619,10.72,12.12,43.27,25.5,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-02-24,10.825595238095238,10.1,11.65,43.27,25.7,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-03-03,10.420892857142857,9.48,11.19,43.27,26.1,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-03-10,10.566964285714286,9.94,11.19,43.27,26.1,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-03-17,11.145,10.26,11.65,43.27,26.2,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-03-24,11.022738095238095,9.79,12.12,43.27,26.5,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-03-31,10.046785714285713,9.63,10.57,43.27,26.5,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-04-07,10.461488095238096,9.17,11.34,43.27,26.7,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-04-14,10.869107142857143,10.1,12.12,43.27,26.8,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-04-21,10.16577380952381,9.01,11.49,43.27,27,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-04-28,10.40690476190476,9.01,11.81,43.27,27,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-05-05,10.038154761904762,9.17,11.34,43.27,27,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-05-12,9.49625,9.01,10.41,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-05-19,9.867797619047618,8.71,12.58,43.27,26.9,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-05-26,11.247559523809523,9.94,12.89,43.27,26.9,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-06-02,11.646190476190476,9.94,13.21,43.27,26.7,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-06-09,10.399761904761906,9.32,12.43,43.27,26.6,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-06-16,10.314880952380953,9.17,12.12,43.27,26.6,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-06-23,11.362083333333333,9.32,14.13,43.27,26.5,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-06-30,12.469444444444443,10.72,14.41,43.27,26.6,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-07-07,12.460833333333333,10.39,16.47,43.27,26.6,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-07-14,13.51529761904762,11.78,15.36,43.27,26.4,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-07-21,12.45422619047619,11.47,13.94,43.27,26.2,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-07-28,11.907619047619047,10.39,12.87,43.27,26,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-08-04,11.303571428571429,10.39,12.56,43.27,26,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-08-11,11.749404761904762,10.54,13.18,43.27,25.6,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-08-18,12.046666666666667,11.01,13.02,43.27,25.4,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-08-25,12.370119047619047,11.01,14.41,43.27,25.5,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-09-01,12.272976190476191,10.7,14.26,43.27,25.4,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-09-08,13.661785714285713,11.62,15.52,43.27,25.7,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-09-15,13.80928143712575,11.47,15.04,43.27,25.7,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-09-22,13.760178571428572,12.28,15.08,43.27,25.8,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-09-29,13.827916666666667,11.82,15.88,43.27,25.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-10-06,12.992083333333333,11.2,14.77,43.27,25.7,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-10-13,13.339583333333334,11.66,14.92,43.27,25.8,-0.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-10-20,13.6875,11.82,15.24,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-10-27,13.221607142857144,11.35,15.56,43.27,25.4,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-11-03,14.34404761904762,11.66,16.67,43.27,25.4,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-11-10,14.465119047619046,12.59,16.67,43.27,25.4,-1.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-11-17,14.576964285714284,13.06,15.72,43.27,25.2,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-11-24,12.92125,10.89,14.14,43.27,24.7,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-12-01,12.770535714285714,11.35,14.29,43.27,24.9,-1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-12-08,12.012559523809523,10.58,13.68,43.27,25.1,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-12-15,12.49607142857143,11.04,14.29,43.27,24.9,-1.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-12-22,12.629107142857142,10.89,13.68,43.27,24.9,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,1999,1999-12-29,12.779722222222222,11.66,13.37,43.27,24.6,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,1999-12-29,12.191666666666668,11.82,12.59,43.27,24.6,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-01-05,11.961845238095238,10.58,13.06,43.27,24.5,-2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-01-12,11.80922619047619,11.04,12.91,43.27,24.7,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-01-19,12.60190476190476,11.2,13.68,43.27,24.8,-1.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-01-26,12.53815476190476,11.2,13.83,43.27,24.6,-2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-02-02,13.056964285714287,11.51,13.83,43.27,24.8,-1.9
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-02-09,12.932559523809525,11.51,13.68,43.27,25.1,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-02-16,12.965357142857142,11.66,13.68,43.27,25.4,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-02-23,12.87922619047619,11.35,13.52,43.27,25.2,-1.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-03-01,12.314404761904763,11.2,13.22,43.27,25.5,-1.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-03-08,12.061964285714286,10.42,12.75,43.27,25.7,-1.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-03-15,11.31577380952381,9.96,12.28,43.27,26,-1.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-03-22,11.203690476190477,9.49,12.59,43.27,26.3,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-03-29,11.106607142857143,10.42,12.28,43.27,26.8,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-04-05,11.19654761904762,10.27,12.28,43.27,27,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-04-12,10.982440476190476,9.8,12.44,43.27,26.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-04-19,11.654345238095239,9.96,13.37,43.27,27,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-04-26,10.05297619047619,9.18,11.35,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-05-03,10.170535714285714,9.18,11.35,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-05-10,10.10202380952381,9.18,11.66,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-05-17,10.620476190476191,9.49,12.13,43.27,27.1,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-05-24,11.379583333333333,9.49,13.68,43.27,27.1,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-05-31,11.00345238095238,9.49,13.37,43.27,27.2,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-06-07,10.823333333333332,9.64,13.06,43.27,27,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-06-14,12.003154761904762,9.49,16.99,43.27,27.1,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-06-21,13.127380952380953,10.58,16.51,43.27,27,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-06-28,12.91112426035503,10.53,16.04,43.27,26.9,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-07-05,11.33047619047619,9.9,13.47,43.27,26.9,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-07-12,12.540476190476191,10.22,15.82,43.27,26.8,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-07-19,10.95357142857143,9.74,12.38,43.27,26.7,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-07-26,11.29297619047619,10.22,13.32,43.27,26.5,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-08-02,12.767738095238096,10.22,15.34,43.27,26.6,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-08-09,12.096785714285714,10.37,14.87,43.27,26.6,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-08-16,12.873869047619047,10.37,17.09,43.27,26.4,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-08-23,12.56279761904762,10.37,14.56,43.27,26.3,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-08-30,13.439166666666669,10.84,15.66,43.27,26.4,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-09-06,12.709107142857144,10.68,15.51,43.27,26.3,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-09-13,12.654107142857143,10.53,15.66,43.27,26.1,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-09-20,13.27190476190476,10.53,15.51,43.27,26.1,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-09-27,12.885892857142856,10.84,14.87,43.27,26.3,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-10-04,13.869761904761905,11.61,15.34,43.27,26.1,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-10-11,13.283273809523811,10.84,14.56,43.27,26,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-10-18,12.646071428571428,10.53,14.4,43.27,25.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-10-25,12.79184523809524,10.22,15.03,43.27,25.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-11-01,12.751666666666669,10.84,14.4,43.27,25.6,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-11-08,11.972738095238096,10.84,13.47,43.27,25.6,-1.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-11-15,11.439761904761903,10.37,13.01,43.27,25.9,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-11-22,11.212380952380952,10.22,12.07,43.27,25.9,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-11-29,11.716904761904763,10.53,13.47,43.27,25.9,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-12-06,12.839404761904762,11.14,13.93,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-12-13,11.254999999999999,7.89,13.32,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-12-20,11.62547619047619,9.12,13.32,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2000-12-27,11.602857142857143,10.68,12.54,43.27,25.5,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2000,2001-01-03,11.811250000000001,11.3,12.22,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-01-03,12.642430555555556,11.45,13.78,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-01-10,11.937261904761906,10.53,13.47,43.27,25.6,-1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-01-17,11.099107142857143,10.53,11.91,43.27,25.8,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-01-24,10.462797619047619,8.05,12.38,43.27,25.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-01-31,10.82875,9.59,11.61,43.27,26,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-02-07,10.785833333333333,9.43,11.76,43.27,25.9,-0.8
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-02-14,10.596964285714286,9.74,10.99,43.27,26,-0.7
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-02-21,11.005952380952381,10.06,11.61,43.27,26.3,-0.6
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-02-28,11.015535714285715,10.37,11.61,43.27,26.4,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-03-07,10.926607142857144,9.9,11.61,43.27,26.6,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-03-14,10.362142857142857,9.43,11.3,43.27,26.8,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-03-21,11.03077380952381,9.9,11.91,43.27,27.1,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-03-28,9.902142857142858,8.82,11.3,43.27,27,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-04-04,9.728392857142856,8.82,10.84,43.27,27.3,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-04-11,9.555773809523808,8.66,10.37,43.27,27.6,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-04-18,9.68077380952381,8.97,10.22,43.27,27.7,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-04-25,9.45779761904762,8.51,10.22,43.27,27.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-05-02,9.628511904761904,8.51,11.61,43.27,27.5,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-05-09,10.420357142857142,9.12,11.76,43.27,27.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-05-16,10.790059523809523,9.28,12.38,43.27,27.5,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-05-23,11.53529761904762,9.43,13.63,43.27,27.7,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-05-30,11.512738095238095,9.28,13.47,43.27,27.7,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-06-06,11.006607142857142,9.28,13.93,43.27,27.8,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-06-13,10.108154761904762,8.66,12.38,43.27,27.7,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-06-20,11.8425,9.9,14.72,43.27,27.7,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-06-27,10.952321428571429,9.59,13.78,43.27,27.6,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-07-04,12.763392857142858,10.06,14.87,43.27,27.5,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-07-11,12.080535714285714,9.9,14.24,43.27,27.4,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-07-18,11.763988095238094,10.53,13.03,43.27,27.3,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-07-25,12.85845238095238,10.87,15.21,43.27,27.2,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-08-01,12.900595238095239,11.18,15.21,43.27,27.2,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-08-08,12.664761904761903,10.87,15.37,43.27,27,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-08-15,12.192619047619049,10.87,13.96,43.27,26.8,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-08-22,11.589642857142858,10.09,14.89,43.27,26.8,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-08-29,13.364940476190476,11.18,16,43.27,26.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-09-05,13.217857142857142,10.72,16.16,43.27,26.6,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-09-12,13.642321428571428,11.18,16.32,43.27,26.6,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-09-19,13.493392857142856,11.33,15.21,43.27,26.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-09-26,11.970297619047619,9.93,14.27,43.27,26.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-10-03,13.546130952380953,11.18,16.96,43.27,26.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-10-10,13.56470238095238,11.48,16,43.27,26.5,-0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-10-17,14.248809523809525,12.26,15.84,43.27,26.6,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-10-24,13.547380952380953,11.18,14.89,43.27,26.6,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-10-31,14.305059523809524,12.1,16.16,43.27,26.6,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-11-07,14.648511904761904,12.57,17.43,43.27,26.6,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-11-14,14.789047619047619,12.1,17.27,43.27,26.5,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-11-21,13.497857142857143,12.1,15.21,43.27,26.3,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-11-28,13.37107142857143,12.1,14.58,43.27,26.3,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-12-05,12.277916666666666,11.18,14.27,43.27,26.1,-0.5
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-12-12,11.254999999999999,10.25,12.72,43.27,26.1,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-12-19,11.739642857142858,11.02,12.72,43.27,26.2,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2001-12-26,12.289285714285715,11.48,13.18,43.27,26.2,-0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2001,2002-01-02,12.852916666666667,11.48,13.18,43.27,26.2,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-01-02,12.681000000000001,11.48,13.65,43.27,26.2,-0.4
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-01-09,12.310059523809525,11.02,13.34,43.27,26.5,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-01-16,12.141785714285714,11.33,13.03,43.27,26.4,-0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-01-23,11.627500000000001,10.25,12.72,43.27,26.6,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-01-30,11.54702380952381,10.87,12.1,43.27,26.7,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-02-06,11.55672619047619,10.72,12.41,43.27,26.9,0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-02-13,12.20875,11.18,12.72,43.27,27,0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-02-20,11.855416666666667,10.87,13.03,43.27,26.8,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-02-27,12.324464285714287,10.09,14.27,43.27,27.1,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-03-06,12.483809523809525,11.02,14.11,43.27,27.2,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-03-13,11.080892857142857,9.78,12.41,43.27,27.3,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-03-20,11.133869047619047,9.93,11.94,43.27,27.4,0.1
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-03-27,11.18875,10.41,12.1,43.27,27.4,0
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-04-03,11.770238095238096,10.41,12.88,43.27,27.7,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-04-10,10.98327380952381,9.78,11.94,43.27,28,0.3
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-04-17,10.589166666666667,9.32,12.1,43.27,27.9,0.2
1,SM,San Miguel Island,WL,Wyckoff Ledge,2002,2002-04-24,11.32065476190476,10.25,12.57,43.27,28,0.2
