SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanSize,TotalCount,StandardError,StandardDeviation,IslandDate,IslandTotalCount,Island_Mean,IslandSD,IslandSE,MeanDepth
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,1996,1996-07-22,65.90860215053763,186,1.3262629724071464,18.0878153956732,1996-07-29,382,53.54188481675393,20.062342553059043,0.9254531446837873,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,1996,1996-07-22,41.41538461538462,65,2.0658843180283952,16.655691850112895,1996-08-02,332,24.337349397590362,10.80483428755994,0.9140998452719792,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1997,1997-09-22,51.175,40,2.468270523058605,15.610713468640695,1997-09-22,40,51.175,15.610713468640695,2.468270523058605,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1997,1997-09-22,156.42222222222222,45,3.7355137665570415,25.058588138723476,1997-09-22,45,156.42222222222222,25.058588138723476,3.7355137665570415,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1997,1997-09-22,87.7536231884058,69,1.3976915280876783,11.610097800211538,1997-09-22,69,87.7536231884058,11.610097800211538,1.3976915280876783,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,1997,1997-09-22,55.46153846153846,52,1.449714708330048,10.454041431356618,1997-09-22,52,55.46153846153846,10.454041431356618,1.449714708330048,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,1997,1997-09-22,65.45833333333333,72,0.9955412751641971,8.447447839436476,1997-08-18,132,60.31818181818182,10.840274582790927,0.735255959348563,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,1997,1997-09-22,68.92424242424242,66,2.362986566281011,19.19699361410579,1997-08-16,126,88.84920634920636,19.994712504522994,1.7102041180969312,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1997,1997-09-22,68,1,0,0,1997-09-22,1,68,0,0,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,1997,1997-07-07,63.701298701298704,154,2.1935778069291896,27.221584701079585,1997-07-07,404,52.32178217821782,20.897434807537895,1.354324457701273,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,1997,1997-07-07,34.36046511627907,86,2.12367177913623,19.694121889360012,1997-07-07,304,30.348684210526315,12.369169863852552,1.1295353565459554,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1998,1998-07-06,59.92982456140351,57,2.979550664131228,22.495114205691777,1998-07-06,57,59.92982456140351,22.495114205691777,2.979550664131228,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1998,1998-09-14,131.8125,48,5.633994063353526,39.03345586907894,1998-09-14,48,131.8125,39.03345586907894,5.633994063353526,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1998,1998-07-06,87.48333333333333,60,1.894068470349045,14.671391284476815,1998-07-06,60,87.48333333333333,14.671391284476815,1.894068470349045,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,1998,1998-07-06,51.10526315789474,57,1.1580765967036717,8.743286568474536,1998-07-06,57,51.10526315789474,8.743286568474536,1.1580765967036717,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,1998,1998-09-14,61.53896103896104,154,0.8383986050932799,10.404253074461572,1998-08-23,224,59.892857142857146,13.33933982673007,0.6951633994629398,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,1998,1998-08-11,76.33898305084746,59,3.572583058455233,27.44153116836084,1998-07-22,132,93.20454545454545,23.9929357874107,2.3884787108117385,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1998,1998-09-14,120.66666666666667,9,16.807552682068078,50.42265804620423,1998-09-08,25,160.84,48.8777812507892,10.084531609240846,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,1998,1998-07-06,72.34803921568627,204,1.5407003051247858,22.005601917765578,1998-07-06,476,59.0063025210084,17.988692130635,1.0086251102108414,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,1998,1998-07-06,38.78048780487805,41,1.9379156809169444,12.40871486658047,1998-07-06,367,26.942779291553133,7.0571497759122925,0.647729643537661,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11007,Parastichopus parvimensis,Warty Sea Cucumber,1998,1998-09-14,133.07692307692307,117,2.510730971620973,27.157707771224825,1998-09-14,151,144.3046357615894,33.295604590814584,2.210062915090259,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,1999,1999-09-13,67.10810810810811,74,2.457644679994897,21.141458928132995,1999-09-13,74,67.10810810810811,21.141458928132995,2.457644679994897,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,1999,1999-09-13,138.6,50,5.051811556263753,35.72170208710666,1999-09-13,50,138.6,35.72170208710666,5.051811556263753,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,1999,1999-06-28,78.2,75,2.3196934663394164,20.089134708427174,1999-06-28,75,78.2,20.089134708427174,2.3196934663394164,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,1999,1999-09-13,52.21818181818182,55,1.1632644033607409,8.626999708296166,1999-09-13,55,52.21818181818182,8.626999708296166,1.1632644033607409,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,1999,1999-06-28,67.7457627118644,59,1.6616382823262552,12.763285826786012,1999-06-28,117,61.47863247863248,14.875714663870054,1.179966192099481,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,1999,1999-09-13,83.03448275862068,58,2.6306486720834146,20.034423407829472,1999-08-05,115,106.66956521739131,22.268995761589128,1.8682196158123276,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,1999,1999-09-13,70,2,14.14213562373095,20,1999-07-04,25,216.4,44.95891844591112,4,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,1999,1999-09-13,38.82027649769585,217,1.141202075544169,16.810956321938118,1999-08-05,438,39.43835616438356,17.57563812404553,0.8032585640256935,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,1999,1999-09-13,33.504950495049506,202,0.6604876034892169,9.387292614024112,1999-08-02,441,26.96825396825397,8.670784277887392,0.4470139340011482,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11007,Parastichopus parvimensis,Warty Sea Cucumber,1999,1999-09-13,153.48837209302326,43,3.7337529194088934,24.48385523395694,1999-08-10,77,180.3896103896104,26.5347063786192,2.7901942564160565,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,2000,2000-08-28,62.9390243902439,82,2.1385910204939655,19.365765343535188,2000-08-28,97,58.618556701030926,18.55132060265764,1.9662955576435996,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,2000,2000-08-28,159.26470588235293,34,4.62640772993636,26.97636091919936,2000-08-28,34,159.26470588235293,26.97636091919936,4.62640772993636,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,2000,2000-08-28,85.8913043478261,46,2.3296860130791126,15.800699297774031,2000-08-28,46,85.8913043478261,15.800699297774031,2.3296860130791126,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,2000,2000-08-28,40.23913043478261,46,2.32114159030397,15.742748202997683,2000-08-28,46,40.23913043478261,15.742748202997683,2.32114159030397,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,2000,2000-08-28,63.333333333333336,60,1.5907137927265138,12.32161605562445,2000-07-27,120,60.06666666666667,14.194756465368158,1.1248045097638901,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,2000,2000-08-28,68.27868852459017,61,3.6840505578125105,28.773354675178886,2000-07-26,125,90.992,29.794898445214674,2.5735670797764545,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,2000,2000-08-28,104.75,8,12.768063185150675,36.11353624335341,2000-07-04,57,201.56140350877192,55.76499684297065,4.783354728236278,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,2000,2000-08-28,49.81609195402299,261,1.0776925271605171,17.410655610529986,2000-07-30,475,44.96631578947368,17.736646985874806,0.79885566681147,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,2000,2000-08-28,27.560669456066947,239,0.7660774828318503,11.843270478156537,2000-07-28,461,20.351409978308027,8.959364578283758,0.5515960978273312,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,2001,2001-09-17,68.04347826086956,46,2.6500270216083415,17.973357724746407,2001-09-17,46,68.04347826086956,17.973357724746407,2.6500270216083415,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,2001,2001-09-17,161.140625,64,4.872739218745087,38.9819137499607,2001-09-17,64,161.140625,38.9819137499607,4.872739218745087,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,2001,2001-09-17,88.6923076923077,52,1.6090853510048462,11.603279479291887,2001-09-17,53,89.05660377358491,11.493293305291195,1.5938330129297844,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,2001,2001-09-17,43.82857142857143,70,1.485572991711489,12.429195386636405,2001-09-17,70,43.82857142857143,12.429195386636405,1.485572991711489,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9010,Crassedoma giganteum,Rock Scallop,2001,2001-09-17,83.76923076923077,13,8.457449253969987,30.49376694482345,2001-09-17,15,88.53333333333333,28.435667382482507,7.873456769362096,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,2001,2001-09-17,68.02702702702703,37,2.0067404627553938,12.206525694881819,2001-09-17,100,58.62,13.442619366924568,1.2206525694881818,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,2001,2001-09-17,98,8,26.285095586662795,74.34547733386343,2001-09-17,74,88.93243243243244,36.528620150371,8.64248619134376,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,2001,2001-09-17,145.6,5,32.84703944041228,73.44821304837852,2001-09-17,69,153.231884057971,64.55985980613966,8.842125785454373,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,2001,2001-09-17,63.55940594059406,202,1.5515975109589284,22.05234402223075,2001-08-15,418,54.49760765550239,21.105265414130432,1.0786154035131024,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,2001,2001-09-17,40.26732673267327,202,0.8926494089331984,12.686931835092961,2001-08-10,492,31.369918699186993,10.75927881521515,0.5719710596399443,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,2002,2002-09-23,173.04,50,3.5147642879715275,24.853136622969746,2002-06-10,421,157.97387173396675,38.22839635889549,1.2112677640387879,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,2002,2002-07-22,65.49152542372882,59,1.57916135280703,12.129768510312157,2002-07-16,92,63.19565217391305,12.574764685947294,1.2646157867878483,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,2002,2002-07-22,65.86666666666666,60,4.27924361609922,33.146878519033365,2002-07-22,60,65.86666666666666,33.146878519033365,4.27924361609922,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,2002,2002-07-22,166.3846153846154,13,14.081142058619086,50.77027970944367,2002-07-10,79,124.0253164556962,47.943188307884306,5.712102742772508,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,2002,2002-09-23,68.92146596858639,191,1.589881090628101,21.97259382791046,2002-08-13,404,57.75,19.689015914820743,1.0931774012074686,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,2002,2002-09-23,37.704918032786885,61,2.145768792277967,16.758990014459606,2002-07-23,300,24.093333333333334,10.275705975588783,0.9675807396194502,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,2003,2003-09-22,66.37704918032787,61,2.641549219934454,20.631158938884546,2003-09-22,61,66.37704918032787,20.631158938884546,2.641549219934454,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,2003,2003-09-08,163.27777777777777,72,4.258172164007284,36.13178895155215,2003-09-08,261,172.06130268199234,27.86585780009562,2.236501589433448,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,2003,2003-09-22,85.78333333333333,60,1.3121423675015575,10.16381107437341,2003-09-22,60,85.78333333333333,10.16381107437341,1.3121423675015575,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,2003,2003-09-22,50.0625,48,1.0267288308087432,7.1133860022261315,2003-09-22,48,50.0625,7.1133860022261315,1.0267288308087432,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,2003,2003-09-22,67.20338983050847,59,1.1095624322955902,8.522710758822022,2003-09-13,159,59.62893081761006,13.378617907680526,0.6758949281900892,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,2003,2003-09-22,61.869565217391305,23,3.4462134217576814,16.52745896412888,2003-09-10,131,86.05343511450381,21.51657043214853,1.4440107943258238,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,2003,2003-09-22,109.5,6,28.22799044289984,69.14417304926474,2003-09-11,27,129.25925925925927,47.1543209299351,13.30680230762902,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,2003,2003-09-22,63.16256157635468,203,1.9185382555542634,27.334962497122888,2003-09-22,405,62.190123456790126,26.265382653455273,1.358285206799426,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,2003,2003-09-22,22.73076923076923,26,1.5514430124979375,7.910838194954158,2003-09-22,74,22.27027027027027,9.046497419325645,0.9196162606478383,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,2004,2004-09-27,70.22077922077922,77,2.3190182474893746,20.349302535431754,2004-09-27,79,69.77215189873418,20.09022268441673,2.289475407489753,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,2004,2004-09-27,165.08450704225353,71,4.4482854221970936,37.48191920126975,2004-09-27,194,171.84536082474227,31.63538081528211,2.691044969120247,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,2004,2004-07-26,84.125,72,1.3434135022259392,11.399241568338367,2004-07-26,73,84.35616438356165,11.320895337069269,1.3341803103241412,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,2004,2004-07-26,54.083333333333336,48,0.9065891766313919,6.2810340620704235,2004-07-27,49,53.57142857142857,6.216611496900973,0.8972905802957748,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9009,Megathura crenulata,Giant Keyhole Limpet,2004,2004-09-27,98.33333333333333,6,14.67360946784447,35.942855881091155,2004-09-27,6,98.33333333333333,35.942855881091155,14.67360946784447,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,2004,2004-09-27,70.53521126760563,71,1.528130847308869,12.876259392435424,2004-09-27,131,62.954198473282446,14.586055587329776,1.125004006579062,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,2004,2004-09-27,75.4,30,8.267419320575328,45.28252054233142,2004-09-27,103,80.50485436893204,30.854604139769663,4.46181932794352,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,2004,2004-09-27,119.04761904761905,21,13.283832635223076,60.874168570034456,2004-09-27,57,75.36842105263158,49.59776946323503,8.062980598044254,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,2004,2004-07-26,63.597765363128495,179,2.1539557980417725,28.81796451530331,2004-09-07,590,60.784745762711864,25.619997024867303,1.18641682360416,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,2004,2004-07-26,26.345070422535212,142,0.7781002311483662,9.272134365897962,2004-09-04,392,23.744897959183675,8.700885509289943,0.4683135061570913,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,2005,2005-08-08,171.1219512195122,82,3.5387457759545176,32.0447059072251,2005-08-07,265,179.0867924528302,29.959020684198272,1.968490635918845,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9006,Kelletia kelletii,Kellets Whelk,2005,2005-08-08,89.975,40,1.6584961184760125,10.48925044986533,2005-08-08,40,89.975,10.48925044986533,1.6584961184760125,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9008,Lithopoma gibberosa,Red Turban Snail,2005,2005-08-08,53.020833333333336,48,0.9457918416621226,6.5526380925717405,2005-08-08,48,53.020833333333336,6.5526380925717405,0.9457918416621226,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11001,Patiria miniata,Bat Star,2005,2005-08-08,64.93939393939394,66,1.5553572792910648,12.635782269890711,2005-07-21,195,62.00512820512821,12.601504404085018,0.9048671628592486,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-08-08,75.91304347826087,46,5.598982665402933,37.974148006560945,2005-07-15,145,85.1655172413793,28.69853548447377,3.1535813432417967,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11003,Pycnopodia helianthoides,Sunflower Star,2005,2005-08-08,114.5625,32,12.379176812481816,70.02719895690531,2005-06-30,107,127.55140186915888,78.17945540896557,6.769784845730078,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11005,Strongylocentrotus franciscanus,Red Urchin,2005,2005-08-08,68.06306306306307,222,1.7988665117665639,26.802507372043674,2005-07-19,578,67.92387543252595,25.582305533253596,1.1148373362102655,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,11006,Strongylocentrotus purpuratus,Purple Urchin,2005,2005-08-08,27.2,5,2.6138094804327263,5.844655678480983,2005-06-19,237,28.852320675105485,11.120284026632445,0.37965118345271415,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,5002,Tethya aurantia,Orange Puffball Sponge,2006,2006-09-11,74.19354838709677,31,3.5048411159942185,19.51412946301401,2006-08-28,109,71.66055045871559,21.886201768984613,1.8691146132883332,43.27
1,SM,San Miguel Island,WL,Wyckoff Ledge,9002,Haliotis rufescens,Red Abalone,2006,2006-09-11,176.2173913043478,115,2.842820894860672,30.48585776437149,2006-09-10,237,175.9915611814346,28.80156946857955,1.9802692605876167,43.27
