ReserveStatus,SiteNumber,IslandCode,IslandName,SiteCode,SiteName,Species,ScientificName,CommonName,SurveyYear,Date,MeanDensity_sqm,StandardError,StandardDeviation,TotalCount,AreaSurveyed_sqm,MeanDepth,MPA_Date,MPA_TotalCount,MPA_Mean,MPA_SD,MPA_SE,MPA_AreaSurveyed_sqm
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-07-14,0.04,0.0147,0.0928,8,200,46.72,2016-09-03,9,0.045,0.0589,0.0054,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-07-14,0,0,0,0,200,46.72,2016-09-03,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-07-14,0,0,0,0,200,46.72,2016-09-03,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-07-14,0,0,0,0,200,46.72,2016-09-03,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-07-14,0,0,0,0,200,46.72,2016-09-03,4,0.02,0.0361,0.0033,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-07-14,0,0,0,0,200,46.72,2016-09-03,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-09-11,0,0,0,0,200,46.72,2017-08-29,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-09-11,0,0,0,0,200,46.72,2017-08-29,8,0.04,0.1461,0.0133,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-09-11,0,0,0,0,200,46.72,2017-08-29,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-09-11,0,0,0,0,200,46.72,2017-08-29,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-09-11,0,0,0,0,200,46.72,2017-08-29,7,0.035,0.0471,0.0043,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-09-11,0,0,0,0,200,46.72,2017-08-29,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,1,0.005,0.0183,0.0017,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-07-31,0,0,0,0,200,46.72,2018-07-25,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-07-25,0.02,0.0157,0.0992,4,200,46.72,2019-08-28,11,0.055,0.0898,0.0082,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-07-25,0.03,0.0153,0.0966,6,200,46.72,2019-08-28,48,0.24,0.3116,0.0284,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-07-25,0,0,0,0,200,46.72,2019-08-28,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-07-25,0,0,0,0,200,46.72,2019-08-28,0,0,0,0,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-07-25,0,0,0,0,200,46.72,2019-08-28,1,0.005,0.0183,0.0017,600
Outside,4,SR,Santa Rosa Island,JLSO,Johnson's Lee South,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-07-25,0,0,0,0,200,46.72,2019-08-28,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-09-05,0,0,0,0,200,15.45,2005-08-28,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-09-05,0.02,0.014,0.0883,4,200,15.45,2005-08-28,4,0.02,0.0514,0.0047,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-09-05,0.055,0.016,0.1011,11,200,15.45,2005-08-28,29,0.145,0.1037,0.0095,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-08-21,0,0,0,0,200,15.45,2006-07-21,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-08-21,0,0,0,0,200,15.45,2006-07-21,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-08-21,0.02,0.0096,0.0608,4,200,15.45,2006-07-21,25,0.125,0.1097,0.01,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-09-10,0.02,0.014,0.0883,4,200,15.45,2007-08-15,4,0.02,0.0514,0.0047,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-09-10,0.22,0.1351,0.8543,44,200,15.45,2007-08-15,44,0.22,0.5,0.0456,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-09-10,0.055,0.0215,0.1358,11,200,15.45,2007-08-15,34,0.17,0.1165,0.0106,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-09-08,0.095,0.0372,0.2353,19,200,15.45,2008-08-14,19,0.095,0.142,0.013,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-09-08,0.135,0.0609,0.3853,27,200,15.45,2008-08-14,27,0.135,0.2297,0.021,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-09-08,0.06,0.0178,0.1128,12,200,15.45,2008-08-14,37,0.185,0.1063,0.0097,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-10-05,0.17,0.0718,0.4542,34,200,15.45,2009-08-17,34,0.17,0.2722,0.0248,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-10-05,0.15,0.0589,0.3728,30,200,15.45,2009-08-17,30,0.15,0.2249,0.0205,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-10-05,0.075,0.0211,0.1335,15,200,15.45,2009-08-17,61,0.305,0.1815,0.0166,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-08-16,0.005,0.005,0.0316,1,200,15.45,2010-08-13,1,0.005,0.0183,0.0017,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-08-16,0,0,0,0,200,15.45,2010-08-13,195,0.975,1.0159,0.0927,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-08-16,0,0,0,0,200,15.45,2010-08-13,11,0.055,0.086,0.0078,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-08-16,0,0,0,0,200,15.45,2010-08-13,562,2.81,4.1417,0.3781,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-08-16,0.105,0.0237,0.1501,21,200,15.45,2010-08-13,54,0.27,0.1552,0.0142,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-08-19,0,0,0,0,200,15.45,2011-08-05,54,0.27,0.1972,0.018,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-08-19,0,0,0,0,200,15.45,2011-08-05,59,0.295,0.2319,0.0212,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-08-19,0,0,0,0,200,15.45,2011-08-05,1055,5.275,4.9353,0.4505,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-08-19,0,0,0,0,200,15.45,2011-08-05,1187,5.935,4.5643,0.4167,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-08-19,0.265,0.0388,0.2455,53,200,15.45,2011-08-05,107,0.535,0.2135,0.0195,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-08-16,0,0,0,0,200,15.45,2012-07-22,37,0.185,0.1342,0.0123,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-08-16,0,0,0,0,200,15.45,2012-07-22,43,0.215,0.1954,0.0178,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-08-16,0,0,0,0,200,15.45,2012-07-22,51,0.255,0.2952,0.027,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-08-16,0,0,0,0,200,15.45,2012-07-22,343,1.715,1.4329,0.1308,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-08-16,0.18,0.0319,0.2015,36,200,15.45,2012-07-22,91,0.455,0.187,0.0171,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2012,2012-08-16,0.015,0.0111,0.07,3,200,15.45,2012-07-22,7,0.035,0.0537,0.0049,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2013,2013-08-27,0,0,0,0,200,15.45,2013-09-03,26,0.13,0.1193,0.0109,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2013,2013-08-27,0,0,0,0,200,15.45,2013-09-03,102,0.51,0.3533,0.0322,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2013,2013-08-27,0,0,0,0,200,15.45,2013-09-03,9,0.045,0.0694,0.0063,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2013,2013-08-27,0,0,0,0,200,15.45,2013-09-03,2219,11.095,8.3606,0.7632,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2013,2013-08-27,0.085,0.0236,0.1494,17,200,15.45,2013-09-03,67,0.335,0.1716,0.0157,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2013,2013-08-27,0.045,0.0168,0.1061,9,200,15.45,2013-09-03,13,0.065,0.0724,0.0066,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2014,2014-08-26,0.025,0.0147,0.0927,5,200,15.45,2014-07-20,75,0.375,0.2419,0.0221,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2014,2014-08-26,0.6,0.2446,1.5472,120,200,15.45,2014-07-20,207,1.035,0.975,0.089,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2014,2014-08-26,0,0,0,0,200,15.45,2014-07-20,262,1.31,1.0697,0.0976,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2014,2014-08-26,0.17,0.0614,0.3884,34,200,15.45,2014-07-20,1664,8.32,9.2975,0.8487,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2014,2014-08-26,0,0,0,0,200,15.45,2014-07-20,1,0.005,0.0183,0.0017,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2014,2014-08-26,0,0,0,0,200,15.45,2014-07-20,1,0.005,0.0183,0.0017,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2015,2015-09-17,0.075,0.0284,0.1794,15,200,15.45,2015-08-02,92,0.46,0.2415,0.022,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2015,2015-09-17,0.47,0.1197,0.7573,94,200,15.45,2015-08-02,190,0.95,0.5564,0.0508,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2015,2015-09-17,0,0,0,0,200,15.45,2015-08-02,1183,5.915,4.9178,0.4489,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2015,2015-09-17,13.62,2.7806,17.586,2724,200,15.45,2015-08-02,11971,59.855,28.7772,2.627,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2015,2015-09-17,0,0,0,0,200,15.45,2015-08-02,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2015,2015-09-17,0,0,0,0,200,15.45,2015-08-02,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2016,2016-08-25,0.035,0.0141,0.0893,7,200,15.45,2016-08-09,52,0.26,0.2602,0.0238,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2016,2016-08-25,1.99,0.1536,0.9713,398,200,15.45,2016-08-09,537,2.685,1.028,0.0938,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2016,2016-08-25,0.045,0.0209,0.1319,9,200,15.45,2016-08-09,155,0.775,0.5037,0.046,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2016,2016-08-25,60.755,9.1874,58.106,12151,200,15.45,2016-08-09,26483,132.415,60.4558,5.5188,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2016,2016-08-25,0,0,0,0,200,15.45,2016-08-09,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2016,2016-08-25,0,0,0,0,200,15.45,2016-08-09,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2017,2017-08-08,0.455,0.0628,0.3974,91,200,15.45,2017-07-02,149,0.745,0.3259,0.0298,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2017,2017-08-08,0.905,0.1506,0.9522,181,200,15.45,2017-07-02,368,1.84,0.754,0.0688,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2017,2017-08-08,0.325,0.0843,0.5334,65,200,15.45,2017-07-02,1674,8.37,3.421,0.3123,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2017,2017-08-08,41.59,4.9359,31.2175,8318,200,15.45,2017-07-02,10957,54.785,25.28,2.3077,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2017,2017-08-08,0,0,0,0,200,15.45,2017-07-02,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2017,2017-08-08,0,0,0,0,200,15.45,2017-07-02,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2018,2018-08-06,0.525,0.1076,0.6804,105,200,15.45,2018-07-13,184,0.92,0.4565,0.0417,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2018,2018-08-06,5.855,0.682,4.3131,1171,200,15.45,2018-07-13,1270,6.35,3.6349,0.3318,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2018,2018-08-06,0.005,0.005,0.0316,1,200,15.45,2018-07-13,312,1.56,0.926,0.0845,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2018,2018-08-06,12.745,1.755,11.0995,2549,200,15.45,2018-07-13,2979,14.895,8.5583,0.7813,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2018,2018-08-06,0,0,0,0,200,15.45,2018-07-13,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2018,2018-08-06,0,0,0,0,200,15.45,2018-07-13,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2019,2019-06-06,0.435,0.0648,0.4098,87,200,15.45,2019-06-27,101,0.505,0.3079,0.0281,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2019,2019-06-06,0.405,0.0728,0.4607,81,200,15.45,2019-06-27,953,4.765,1.3983,0.1276,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016,Sargassum horneri,Devil Weed (Adult),2019,2019-06-06,0.065,0.0307,0.1942,13,200,15.45,2019-06-27,36,0.18,0.2116,0.0193,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,2016.5,Sargassum horneri,Devil Weed (Juvenile),2019,2019-06-06,5.865,1.1491,7.2678,1173,200,15.45,2019-06-27,1299,6.495,4.972,0.4539,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11002,Pisaster giganteus,Giant-spined Sea Star,2019,2019-06-06,0,0,0,0,200,15.45,2019-06-27,0,0,0,0,600
Inside,9,SC,Santa Cruz Island,SA,Scorpion Anchorage,11011,Pisaster ochraceus,Ochre Sea Star,2019,2019-06-06,0,0,0,0,200,15.45,2019-06-27,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2005,2005-09-05,0.025,0.0106,0.067,5,200,44.36,2005-09-20,48,0.24,0.1822,0.0166,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2005,2005-09-05,0.425,0.0926,0.5856,85,200,44.36,2005-09-20,128,0.64,0.4383,0.04,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2005,2005-09-05,0.035,0.0141,0.0893,7,200,44.36,2005-09-20,16,0.08,0.073,0.0067,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2006,2006-08-07,0,0,0,0,200,44.36,2006-08-05,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2006,2006-08-07,0,0,0,0,200,44.36,2006-08-05,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2006,2006-08-07,0.05,0.0156,0.0987,10,200,44.36,2006-08-05,14,0.07,0.0695,0.0063,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2007,2007-08-06,0,0,0,0,200,44.36,2007-08-13,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2007,2007-08-06,0.005,0.005,0.0316,1,200,44.36,2007-08-13,1,0.005,0.0183,0.0017,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2007,2007-08-06,0.02,0.0096,0.0608,4,200,44.36,2007-08-13,14,0.07,0.0695,0.0063,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2008,2008-06-03,0,0,0,0,200,44.36,2008-06-28,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2008,2008-06-03,0,0,0,0,200,44.36,2008-06-28,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2008,2008-06-03,0.045,0.0152,0.0959,9,200,44.36,2008-06-28,26,0.13,0.0976,0.0089,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2009,2009-06-15,0,0,0,0,200,44.36,2009-07-25,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2009,2009-06-15,0,0,0,0,200,44.36,2009-07-25,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2009,2009-06-15,0.095,0.0248,0.1568,19,200,44.36,2009-07-25,40,0.2,0.1252,0.0114,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2010,2010-06-14,0,0,0,0,200,44.36,2010-06-30,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2010,2010-06-14,0,0,0,0,200,44.36,2010-06-30,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2016,Sargassum horneri,Devil Weed (Adult),2010,2010-06-14,0,0,0,0,200,44.36,2010-06-30,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2010,2010-06-14,0,0,0,0,200,44.36,2010-06-30,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2010,2010-06-14,0.055,0.0175,0.1108,11,200,44.36,2010-06-30,37,0.185,0.121,0.0111,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-01,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-01,1,0.005,0.0183,0.0017,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2016,Sargassum horneri,Devil Weed (Adult),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-01,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2011,2011-06-03,0,0,0,0,200,44.36,2011-06-01,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2011,2011-06-03,0.09,0.0258,0.163,18,200,44.36,2011-06-01,44,0.22,0.132,0.0121,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.25,Macrocystis pyrifera,Giant Kelp (Adult),2012,2012-09-10,0,0,0,0,200,44.36,2012-06-24,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2002.75,Macrocystis pyrifera,Giant Kelp (Sub-adult),2012,2012-09-10,0,0,0,0,200,44.36,2012-06-24,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2016,Sargassum horneri,Devil Weed (Adult),2012,2012-09-10,0,0,0,0,200,44.36,2012-06-24,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,2016.5,Sargassum horneri,Devil Weed (Juvenile),2012,2012-09-10,0,0,0,0,200,44.36,2012-06-24,0,0,0,0,600
Outside,11,AN,Anacapa Island,AR,Admiral's Reef,11002,Pisaster giganteus,Giant-spined Sea Star,2012,2012-09-10,0.07,0.0209,0.1324,14,200,44.36,2012-06-24,46,0.23,0.1301,0.0119,600
